<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.09.04	07:20:00	1.26014	1.26038	1.26014	1.26034	43	0	3
2023.09.04	07:25:00	1.26033	1.26035	1.26023	1.26024	49	0	4
2023.09.04	07:30:00	1.26024	1.26032	1.26019	1.26021	42	0	4
2023.09.04	07:35:00	1.26021	1.26039	1.26021	1.26034	48	0	0
2023.09.04	07:40:00	1.26034	1.26054	1.26034	1.26039	86	0	3
2023.09.04	07:45:00	1.26037	1.26048	1.26027	1.26046	65	0	4
2023.09.04	07:50:00	1.26046	1.26047	1.26039	1.26047	43	0	4
2023.09.04	07:55:00	1.26047	1.26074	1.26045	1.26071	191	0	1
2023.09.04	08:00:00	1.26070	1.26087	1.26064	1.26067	221	0	1
2023.09.04	08:05:00	1.26067	1.26093	1.26066	1.26076	118	0	3
2023.09.04	08:10:00	1.26078	1.26094	1.26076	1.26092	85	0	3
2023.09.04	08:15:00	1.26092	1.26106	1.26088	1.26104	80	0	3
2023.09.04	08:20:00	1.26104	1.26110	1.26087	1.26108	135	0	1
2023.09.04	08:25:00	1.26107	1.26125	1.26106	1.26116	77	0	1
2023.09.04	08:30:00	1.26116	1.26137	1.26116	1.26135	134	0	2
2023.09.04	08:35:00	1.26135	1.26135	1.26104	1.26117	116	0	0
2023.09.04	08:40:00	1.26117	1.26127	1.26111	1.26124	116	0	1
2023.09.04	08:45:00	1.26123	1.26128	1.26113	1.26113	124	0	2
2023.09.04	08:50:00	1.26113	1.26117	1.26098	1.26105	117	0	3
2023.09.04	08:55:00	1.26105	1.26106	1.26086	1.26096	224	0	1
2023.09.04	09:00:00	1.26101	1.26125	1.26056	1.26120	481	0	1
2023.09.04	09:05:00	1.26120	1.26155	1.26119	1.26120	267	0	1
2023.09.04	09:10:00	1.26120	1.26141	1.26114	1.26124	205	0	2
2023.09.04	09:15:00	1.26123	1.26144	1.26123	1.26126	158	0	1
2023.09.04	09:20:00	1.26126	1.26156	1.26097	1.26113	185	0	0
2023.09.04	09:25:00	1.26113	1.26148	1.26105	1.26143	143	0	2
2023.09.04	09:30:00	1.26143	1.26181	1.26143	1.26165	245	0	0
2023.09.04	09:35:00	1.26165	1.26178	1.26126	1.26126	205	0	2
2023.09.04	09:40:00	1.26125	1.26160	1.26125	1.26146	204	0	1
2023.09.04	09:45:00	1.26146	1.26157	1.26133	1.26141	178	0	1
2023.09.04	09:50:00	1.26141	1.26159	1.26139	1.26146	150	0	0
2023.09.04	09:55:00	1.26146	1.26165	1.26135	1.26158	187	0	1
2023.09.04	10:00:00	1.26158	1.26186	1.26125	1.26126	327	0	0
2023.09.04	10:05:00	1.26126	1.26210	1.26111	1.26197	346	0	0
2023.09.04	10:10:00	1.26197	1.26231	1.26193	1.26196	373	0	1
2023.09.04	10:15:00	1.26196	1.26244	1.26168	1.26237	560	0	1
2023.09.04	10:20:00	1.26238	1.26271	1.26231	1.26266	218	0	0
2023.09.04	10:25:00	1.26266	1.26274	1.26235	1.26258	227	0	1
2023.09.04	10:30:00	1.26258	1.26275	1.26225	1.26252	376	0	0
2023.09.04	10:35:00	1.26253	1.26266	1.26229	1.26264	253	0	0
2023.09.04	10:40:00	1.26264	1.26293	1.26237	1.26251	355	0	0
2023.09.04	10:45:00	1.26251	1.26293	1.26244	1.26265	247	0	0
2023.09.04	10:50:00	1.26264	1.26276	1.26225	1.26254	379	0	0
2023.09.04	10:55:00	1.26255	1.26255	1.26202	1.26203	535	0	2
2023.09.04	11:00:00	1.26203	1.26276	1.26203	1.26245	445	0	2
2023.09.04	11:05:00	1.26245	1.26297	1.26245	1.26280	439	0	1
2023.09.04	11:10:00	1.26280	1.26295	1.26273	1.26284	179	0	0
2023.09.04	11:15:00	1.26284	1.26296	1.26272	1.26282	195	0	1
2023.09.04	11:20:00	1.26282	1.26294	1.26256	1.26272	285	0	0
2023.09.04	11:25:00	1.26272	1.26285	1.26243	1.26266	251	0	0
2023.09.04	11:30:00	1.26265	1.26275	1.26250	1.26260	357	0	0
2023.09.04	11:35:00	1.26261	1.26272	1.26244	1.26262	224	0	0
2023.09.04	11:40:00	1.26262	1.26292	1.26262	1.26277	145	0	1
2023.09.04	11:45:00	1.26277	1.26296	1.26276	1.26292	158	0	0
2023.09.04	11:50:00	1.26292	1.26339	1.26292	1.26311	222	0	0
2023.09.04	11:55:00	1.26311	1.26326	1.26292	1.26321	321	0	0
2023.09.04	12:00:00	1.26321	1.26323	1.26272	1.26272	333	0	0
2023.09.04	12:05:00	1.26272	1.26284	1.26260	1.26271	214	0	0
2023.09.04	12:10:00	1.26270	1.26309	1.26262	1.26263	231	0	1
2023.09.04	12:15:00	1.26263	1.26333	1.26260	1.26302	245	0	0
2023.09.04	12:20:00	1.26304	1.26370	1.26301	1.26342	356	0	0
2023.09.04	12:25:00	1.26342	1.26347	1.26270	1.26271	344	0	0
2023.09.04	12:30:00	1.26271	1.26303	1.26271	1.26276	260	0	1
2023.09.04	12:35:00	1.26274	1.26281	1.26245	1.26270	176	0	2
2023.09.04	12:40:00	1.26270	1.26275	1.26242	1.26251	186	0	0
2023.09.04	12:45:00	1.26251	1.26288	1.26251	1.26270	270	0	0
2023.09.04	12:50:00	1.26270	1.26306	1.26266	1.26267	300	0	0
2023.09.04	12:55:00	1.26265	1.26306	1.26262	1.26294	276	0	0
2023.09.04	13:00:00	1.26295	1.26322	1.26294	1.26305	237	0	0
2023.09.04	13:05:00	1.26305	1.26319	1.26287	1.26315	145	0	2
2023.09.04	13:10:00	1.26315	1.26366	1.26314	1.26354	314	0	1
2023.09.04	13:15:00	1.26354	1.26354	1.26311	1.26323	402	0	0
2023.09.04	13:20:00	1.26322	1.26373	1.26322	1.26354	328	0	1
2023.09.04	13:25:00	1.26353	1.26416	1.26351	1.26412	305	0	0
2023.09.04	13:30:00	1.26412	1.26425	1.26381	1.26381	372	0	0
2023.09.04	13:35:00	1.26381	1.26405	1.26370	1.26371	185	0	0
2023.09.04	13:40:00	1.26368	1.26404	1.26345	1.26395	353	0	0
2023.09.04	13:45:00	1.26393	1.26403	1.26369	1.26375	154	0	2
2023.09.04	13:50:00	1.26375	1.26387	1.26343	1.26352	193	0	0
2023.09.04	13:55:00	1.26352	1.26358	1.26323	1.26358	176	0	1
2023.09.04	14:00:00	1.26358	1.26362	1.26324	1.26335	198	0	0
2023.09.04	14:05:00	1.26336	1.26381	1.26329	1.26361	252	0	0
2023.09.04	14:10:00	1.26361	1.26366	1.26329	1.26332	161	0	1
2023.09.04	14:15:00	1.26332	1.26351	1.26321	1.26331	116	0	1
2023.09.04	14:20:00	1.26331	1.26342	1.26324	1.26331	105	0	0
2023.09.04	14:25:00	1.26330	1.26384	1.26320	1.26363	218	0	0
2023.09.04	14:30:00	1.26363	1.26368	1.26321	1.26323	268	0	1
2023.09.04	14:35:00	1.26325	1.26358	1.26324	1.26354	102	0	0
2023.09.04	14:40:00	1.26353	1.26375	1.26329	1.26369	170	0	1
2023.09.04	14:45:00	1.26369	1.26372	1.26316	1.26326	249	0	0
2023.09.04	14:50:00	1.26325	1.26332	1.26289	1.26291	254	0	2
2023.09.04	14:55:00	1.26289	1.26296	1.26241	1.26279	403	0	0
2023.09.04	15:00:00	1.26279	1.26284	1.26211	1.26244	443	0	1
2023.09.04	15:05:00	1.26244	1.26279	1.26244	1.26246	383	0	0
2023.09.04	15:10:00	1.26247	1.26256	1.26217	1.26230	266	0	0
2023.09.04	15:15:00	1.26230	1.26255	1.26212	1.26242	204	0	0
2023.09.04	15:20:00	1.26242	1.26253	1.26223	1.26246	244	0	0
2023.09.04	15:25:00	1.26244	1.26259	1.26223	1.26245	218	0	0
2023.09.04	15:30:00	1.26245	1.26281	1.26245	1.26252	294	0	0
2023.09.04	15:35:00	1.26254	1.26258	1.26231	1.26250	203	0	0
2023.09.04	15:40:00	1.26251	1.26267	1.26239	1.26247	206	0	0
2023.09.04	15:45:00	1.26247	1.26278	1.26233	1.26266	203	0	0
2023.09.04	15:50:00	1.26266	1.26272	1.26251	1.26265	145	0	0
2023.09.04	15:55:00	1.26265	1.26287	1.26249	1.26253	174	0	0
2023.09.04	16:00:00	1.26253	1.26315	1.26253	1.26315	371	0	0
2023.09.04	16:05:00	1.26315	1.26348	1.26306	1.26333	311	0	1
2023.09.04	16:10:00	1.26331	1.26346	1.26312	1.26341	237	0	1
2023.09.04	16:15:00	1.26341	1.26392	1.26339	1.26373	278	0	0
2023.09.04	16:20:00	1.26373	1.26375	1.26324	1.26328	284	0	1
2023.09.04	16:25:00	1.26328	1.26340	1.26321	1.26332	144	0	0
2023.09.04	16:30:00	1.26331	1.26356	1.26329	1.26347	238	0	0
2023.09.04	16:35:00	1.26347	1.26366	1.26331	1.26335	175	0	0
2023.09.04	16:40:00	1.26336	1.26352	1.26320	1.26347	196	0	1
2023.09.04	16:45:00	1.26346	1.26351	1.26303	1.26317	208	0	0
2023.09.04	16:50:00	1.26317	1.26343	1.26298	1.26315	222	0	0
2023.09.04	16:55:00	1.26315	1.26321	1.26260	1.26266	247	0	0
2023.09.04	17:00:00	1.26263	1.26268	1.26241	1.26249	207	0	0
2023.09.04	17:05:00	1.26249	1.26255	1.26199	1.26216	236	0	0
2023.09.04	17:10:00	1.26216	1.26219	1.26200	1.26205	123	0	2
2023.09.04	17:15:00	1.26208	1.26217	1.26184	1.26185	148	0	1
2023.09.04	17:20:00	1.26185	1.26234	1.26176	1.26221	157	0	1
2023.09.04	17:25:00	1.26221	1.26236	1.26196	1.26224	158	0	1
2023.09.04	17:30:00	1.26224	1.26240	1.26198	1.26224	360	0	1
2023.09.04	17:35:00	1.26224	1.26231	1.26192	1.26215	201	0	1
2023.09.04	17:40:00	1.26216	1.26253	1.26215	1.26245	311	0	0
2023.09.04	17:45:00	1.26245	1.26252	1.26195	1.26199	310	0	0
2023.09.04	17:50:00	1.26200	1.26232	1.26196	1.26225	298	0	1
2023.09.04	17:55:00	1.26225	1.26225	1.26171	1.26174	295	0	0
2023.09.04	18:00:00	1.26174	1.26184	1.26149	1.26178	447	0	0
2023.09.04	18:05:00	1.26176	1.26215	1.26173	1.26200	353	0	0
2023.09.04	18:10:00	1.26201	1.26213	1.26194	1.26195	160	0	1
2023.09.04	18:15:00	1.26195	1.26216	1.26173	1.26178	183	0	1
2023.09.04	18:20:00	1.26175	1.26179	1.26160	1.26172	101	0	1
2023.09.04	18:25:00	1.26173	1.26209	1.26172	1.26199	111	0	1
2023.09.04	18:30:00	1.26199	1.26207	1.26181	1.26181	74	0	1
2023.09.04	18:35:00	1.26181	1.26197	1.26181	1.26191	44	0	1
2023.09.04	18:40:00	1.26191	1.26199	1.26185	1.26193	36	0	0
2023.09.04	18:45:00	1.26192	1.26195	1.26184	1.26193	37	0	1
2023.09.04	18:50:00	1.26193	1.26242	1.26193	1.26235	105	0	1
2023.09.04	18:55:00	1.26235	1.26246	1.26223	1.26240	136	0	0
2023.09.04	19:00:00	1.26240	1.26256	1.26223	1.26223	149	0	1
2023.09.04	19:05:00	1.26223	1.26233	1.26208	1.26232	75	0	1
2023.09.04	19:10:00	1.26232	1.26244	1.26231	1.26232	34	0	4
2023.09.04	19:15:00	1.26232	1.26240	1.26213	1.26215	54	0	4
2023.09.04	19:20:00	1.26215	1.26238	1.26212	1.26231	83	0	1
2023.09.04	19:25:00	1.26231	1.26233	1.26225	1.26227	29	0	2
2023.09.04	19:30:00	1.26227	1.26242	1.26225	1.26237	60	0	1
2023.09.04	19:35:00	1.26237	1.26259	1.26235	1.26246	86	0	2
2023.09.04	19:40:00	1.26247	1.26252	1.26236	1.26250	62	0	0
2023.09.04	19:45:00	1.26250	1.26264	1.26244	1.26260	250	0	1
2023.09.04	19:50:00	1.26255	1.26260	1.26245	1.26252	96	0	1
2023.09.04	19:55:00	1.26251	1.26287	1.26249	1.26284	202	0	1
2023.09.04	20:00:00	1.26282	1.26300	1.26274	1.26300	142	0	4
2023.09.04	20:05:00	1.26299	1.26307	1.26294	1.26297	148	0	5
2023.09.04	20:10:00	1.26295	1.26313	1.26295	1.26313	115	0	6
2023.09.04	20:15:00	1.26309	1.26319	1.26309	1.26313	157	0	6
2023.09.04	20:20:00	1.26313	1.26316	1.26312	1.26313	36	0	6
2023.09.04	20:25:00	1.26313	1.26321	1.26310	1.26311	245	0	7
2023.09.04	20:30:00	1.26313	1.26322	1.26311	1.26319	60	0	6
2023.09.04	20:35:00	1.26318	1.26320	1.26316	1.26317	150	0	6
2023.09.04	20:40:00	1.26317	1.26320	1.26312	1.26315	54	0	6
2023.09.04	20:45:00	1.26315	1.26320	1.26297	1.26306	42	0	1
2023.09.04	20:50:00	1.26308	1.26308	1.26301	1.26303	67	0	3
2023.09.04	20:55:00	1.26302	1.26304	1.26296	1.26298	57	0	3
2023.09.04	21:00:00	1.26298	1.26305	1.26295	1.26303	56	0	3
2023.09.04	21:05:00	1.26303	1.26304	1.26300	1.26303	24	0	5
2023.09.04	21:10:00	1.26303	1.26309	1.26300	1.26309	26	0	4
2023.09.04	21:15:00	1.26308	1.26312	1.26302	1.26304	63	0	3
2023.09.04	21:20:00	1.26304	1.26312	1.26302	1.26305	48	0	3
2023.09.04	21:25:00	1.26306	1.26310	1.26303	1.26309	44	0	3
2023.09.04	21:30:00	1.26309	1.26322	1.26307	1.26319	86	0	3
2023.09.04	21:35:00	1.26320	1.26322	1.26315	1.26322	110	0	4
2023.09.04	21:40:00	1.26322	1.26327	1.26318	1.26318	102	0	6
2023.09.04	21:45:00	1.26320	1.26322	1.26314	1.26320	59	0	6
2023.09.04	21:50:00	1.26320	1.26325	1.26320	1.26323	32	0	6
2023.09.04	21:55:00	1.26323	1.26325	1.26318	1.26321	16	0	5
2023.09.04	22:00:00	1.26321	1.26321	1.26305	1.26305	38	0	6
2023.09.04	22:05:00	1.26307	1.26310	1.26300	1.26306	35	0	5
2023.09.04	22:10:00	1.26301	1.26306	1.26298	1.26299	28	0	6
2023.09.04	22:15:00	1.26299	1.26299	1.26283	1.26286	45	0	6
2023.09.04	22:20:00	1.26285	1.26287	1.26279	1.26282	72	0	6
2023.09.04	22:25:00	1.26282	1.26287	1.26280	1.26287	37	0	5
2023.09.04	22:30:00	1.26284	1.26288	1.26283	1.26284	26	0	5
2023.09.04	22:35:00	1.26287	1.26290	1.26274	1.26285	18	0	2
2023.09.04	22:40:00	1.26285	1.26286	1.26280	1.26284	29	0	5
2023.09.04	22:45:00	1.26284	1.26285	1.26281	1.26283	41	0	2
2023.09.04	22:50:00	1.26284	1.26285	1.26279	1.26281	23	0	3
2023.09.04	22:55:00	1.26282	1.26286	1.26279	1.26285	36	0	5
2023.09.04	23:00:00	1.26285	1.26315	1.26284	1.26294	97	0	6
2023.09.04	23:05:00	1.26293	1.26302	1.26292	1.26302	30	0	10
2023.09.04	23:10:00	1.26302	1.26311	1.26301	1.26305	36	0	8
2023.09.04	23:15:00	1.26305	1.26305	1.26287	1.26289	51	0	13
2023.09.04	23:20:00	1.26288	1.26290	1.26285	1.26285	22	0	9
2023.09.04	23:25:00	1.26287	1.26287	1.26267	1.26270	44	0	4
2023.09.04	23:30:00	1.26269	1.26272	1.26258	1.26265	36	0	10
2023.09.04	23:35:00	1.26264	1.26284	1.26260	1.26276	50	0	8
2023.09.04	23:40:00	1.26276	1.26277	1.26273	1.26276	22	0	16
2023.09.04	23:45:00	1.26276	1.26282	1.26271	1.26281	30	0	16
2023.09.04	23:50:00	1.26278	1.26278	1.26275	1.26277	19	0	19
2023.09.04	23:55:00	1.26282	1.26287	1.26235	1.26235	23	0	5
2023.09.05	00:00:00	1.26208	1.26263	1.26044	1.26192	22	0	46
2023.09.05	00:05:00	1.26192	1.26244	1.26192	1.26220	13	0	32
2023.09.05	00:10:00	1.26211	1.26230	1.26180	1.26193	17	0	78
2023.09.05	00:15:00	1.26248	1.26264	1.26193	1.26216	18	0	19
2023.09.05	00:20:00	1.26245	1.26266	1.26196	1.26220	29	0	19
2023.09.05	00:25:00	1.26220	1.26261	1.26200	1.26202	23	0	19
2023.09.05	00:30:00	1.26205	1.26270	1.26200	1.26264	45	0	17
2023.09.05	00:35:00	1.26281	1.26281	1.26245	1.26275	26	0	17
2023.09.05	00:40:00	1.26250	1.26284	1.26242	1.26282	19	0	17
2023.09.05	00:45:00	1.26282	1.26284	1.26246	1.26257	16	0	17
2023.09.05	00:50:00	1.26282	1.26287	1.26259	1.26285	13	0	17
2023.09.05	00:55:00	1.26285	1.26287	1.26260	1.26287	12	0	17
2023.09.05	01:00:00	1.26287	1.26292	1.26272	1.26272	47	0	11
2023.09.05	01:05:00	1.26265	1.26273	1.26264	1.26272	22	0	17
2023.09.05	01:10:00	1.26272	1.26299	1.26271	1.26297	35	0	14
2023.09.05	01:15:00	1.26297	1.26298	1.26294	1.26296	18	0	14
2023.09.05	01:20:00	1.26295	1.26298	1.26285	1.26298	29	0	15
2023.09.05	01:25:00	1.26300	1.26301	1.26291	1.26299	33	0	11
2023.09.05	01:30:00	1.26298	1.26298	1.26283	1.26284	43	0	12
2023.09.05	01:35:00	1.26284	1.26290	1.26275	1.26278	32	0	11
2023.09.05	01:40:00	1.26275	1.26280	1.26270	1.26278	23	0	11
2023.09.05	01:45:00	1.26277	1.26278	1.26275	1.26277	15	0	16
2023.09.05	01:50:00	1.26276	1.26277	1.26274	1.26277	16	0	16
2023.09.05	01:55:00	1.26274	1.26277	1.26273	1.26273	18	0	16
2023.09.05	02:00:00	1.26273	1.26278	1.26258	1.26259	35	0	11
2023.09.05	02:05:00	1.26258	1.26262	1.26256	1.26260	41	0	12
2023.09.05	02:10:00	1.26260	1.26267	1.26249	1.26249	70	0	10
2023.09.05	02:15:00	1.26252	1.26260	1.26248	1.26256	49	0	9
2023.09.05	02:20:00	1.26256	1.26262	1.26252	1.26260	33	0	9
2023.09.05	02:25:00	1.26260	1.26260	1.26251	1.26251	22	0	9
2023.09.05	02:30:00	1.26251	1.26260	1.26247	1.26249	28	0	9
2023.09.05	02:35:00	1.26250	1.26260	1.26249	1.26260	20	0	10
2023.09.05	02:40:00	1.26259	1.26280	1.26256	1.26279	82	0	9
2023.09.05	02:45:00	1.26279	1.26279	1.26259	1.26260	35	0	7
2023.09.05	02:50:00	1.26260	1.26271	1.26260	1.26263	23	0	6
2023.09.05	02:55:00	1.26263	1.26263	1.26219	1.26220	87	0	8
2023.09.05	03:00:00	1.26220	1.26270	1.26219	1.26269	116	0	7
2023.09.05	03:05:00	1.26268	1.26278	1.26251	1.26253	84	0	8
2023.09.05	03:10:00	1.26253	1.26273	1.26249	1.26254	82	0	8
2023.09.05	03:15:00	1.26254	1.26266	1.26243	1.26250	112	0	7
2023.09.05	03:20:00	1.26250	1.26263	1.26231	1.26231	61	0	5
2023.09.05	03:25:00	1.26231	1.26242	1.26222	1.26233	103	0	5
2023.09.05	03:30:00	1.26233	1.26279	1.26231	1.26262	115	0	4
2023.09.05	03:35:00	1.26262	1.26274	1.26261	1.26272	53	0	7
2023.09.05	03:40:00	1.26272	1.26282	1.26258	1.26262	54	0	7
2023.09.05	03:45:00	1.26262	1.26274	1.26262	1.26269	51	0	6
2023.09.05	03:50:00	1.26270	1.26285	1.26250	1.26276	90	0	4
2023.09.05	03:55:00	1.26280	1.26300	1.26279	1.26293	99	0	4
2023.09.05	04:00:00	1.26297	1.26303	1.26260	1.26269	141	0	5
2023.09.05	04:05:00	1.26269	1.26274	1.26253	1.26261	70	0	7
2023.09.05	04:10:00	1.26260	1.26269	1.26241	1.26242	79	0	6
2023.09.05	04:15:00	1.26242	1.26251	1.26223	1.26233	114	0	5
2023.09.05	04:20:00	1.26232	1.26262	1.26220	1.26261	178	0	6
2023.09.05	04:25:00	1.26261	1.26301	1.26255	1.26301	153	0	6
2023.09.05	04:30:00	1.26302	1.26315	1.26278	1.26281	210	0	6
2023.09.05	04:35:00	1.26281	1.26285	1.26213	1.26231	213	0	4
2023.09.05	04:40:00	1.26231	1.26253	1.26222	1.26223	159	0	7
2023.09.05	04:45:00	1.26221	1.26227	1.26192	1.26199	250	0	5
2023.09.05	04:50:00	1.26199	1.26205	1.26167	1.26199	277	0	5
2023.09.05	04:55:00	1.26198	1.26213	1.26182	1.26210	369	0	6
2023.09.05	05:00:00	1.26211	1.26212	1.26181	1.26183	214	0	5
2023.09.05	05:05:00	1.26183	1.26195	1.26169	1.26189	202	0	6
2023.09.05	05:10:00	1.26190	1.26203	1.26178	1.26191	152	0	6
2023.09.05	05:15:00	1.26191	1.26214	1.26187	1.26204	181	0	8
2023.09.05	05:20:00	1.26205	1.26211	1.26180	1.26196	142	0	5
2023.09.05	05:25:00	1.26197	1.26199	1.26158	1.26163	161	0	7
2023.09.05	05:30:00	1.26161	1.26180	1.26123	1.26157	260	0	6
2023.09.05	05:35:00	1.26158	1.26173	1.26156	1.26158	136	0	4
2023.09.05	05:40:00	1.26158	1.26158	1.26131	1.26154	176	0	3
2023.09.05	05:45:00	1.26155	1.26181	1.26152	1.26181	176	0	5
2023.09.05	05:50:00	1.26180	1.26182	1.26162	1.26172	126	0	7
2023.09.05	05:55:00	1.26172	1.26182	1.26169	1.26174	149	0	7
2023.09.05	06:00:00	1.26174	1.26175	1.26152	1.26164	97	0	6
2023.09.05	06:05:00	1.26164	1.26169	1.26151	1.26160	172	0	6
2023.09.05	06:10:00	1.26158	1.26163	1.26126	1.26137	136	0	6
2023.09.05	06:15:00	1.26137	1.26143	1.26121	1.26131	173	0	6
2023.09.05	06:20:00	1.26131	1.26152	1.26123	1.26145	148	0	4
2023.09.05	06:25:00	1.26145	1.26179	1.26143	1.26160	213	0	6
2023.09.05	06:30:00	1.26160	1.26183	1.26158	1.26175	181	0	5
2023.09.05	06:35:00	1.26174	1.26185	1.26169	1.26170	90	0	6
2023.09.05	06:40:00	1.26170	1.26183	1.26170	1.26181	59	0	7
2023.09.05	06:45:00	1.26181	1.26181	1.26167	1.26167	95	0	6
2023.09.05	06:50:00	1.26167	1.26176	1.26163	1.26170	54	0	5
2023.09.05	06:55:00	1.26170	1.26182	1.26161	1.26172	103	0	6
2023.09.05	07:00:00	1.26172	1.26187	1.26168	1.26174	103	0	1
2023.09.05	07:05:00	1.26174	1.26190	1.26173	1.26190	81	0	3
2023.09.05	07:10:00	1.26190	1.26190	1.26172	1.26175	59	0	4
2023.09.05	07:15:00	1.26176	1.26183	1.26171	1.26172	58	0	5
2023.09.05	07:20:00	1.26172	1.26187	1.26167	1.26185	78	0	4
2023.09.05	07:25:00	1.26184	1.26222	1.26182	1.26222	114	0	2
2023.09.05	07:30:00	1.26223	1.26236	1.26193	1.26227	403	0	1
2023.09.05	07:35:00	1.26227	1.26254	1.26227	1.26248	159	0	2
2023.09.05	07:40:00	1.26249	1.26282	1.26248	1.26273	155	0	1
2023.09.05	07:45:00	1.26271	1.26271	1.26238	1.26243	143	0	1
2023.09.05	07:50:00	1.26243	1.26251	1.26239	1.26245	57	0	4
2023.09.05	07:55:00	1.26245	1.26263	1.26242	1.26259	95	0	4
2023.09.05	08:00:00	1.26259	1.26281	1.26257	1.26261	206	0	1
2023.09.05	08:05:00	1.26261	1.26277	1.26254	1.26254	203	0	2
2023.09.05	08:10:00	1.26254	1.26254	1.26233	1.26234	156	0	2
2023.09.05	08:15:00	1.26236	1.26247	1.26220	1.26245	213	0	1
2023.09.05	08:20:00	1.26244	1.26256	1.26207	1.26212	121	0	3
2023.09.05	08:25:00	1.26212	1.26226	1.26200	1.26209	119	0	2
2023.09.05	08:30:00	1.26208	1.26218	1.26160	1.26172	209	0	1
2023.09.05	08:35:00	1.26172	1.26187	1.26172	1.26177	166	0	2
2023.09.05	08:40:00	1.26177	1.26196	1.26170	1.26192	206	0	1
2023.09.05	08:45:00	1.26191	1.26212	1.26180	1.26186	359	0	1
2023.09.05	08:50:00	1.26186	1.26193	1.26130	1.26139	221	0	3
2023.09.05	08:55:00	1.26139	1.26156	1.26119	1.26130	320	0	1
2023.09.05	09:00:00	1.26129	1.26134	1.26072	1.26083	558	0	0
2023.09.05	09:05:00	1.26083	1.26095	1.26046	1.26070	398	0	0
2023.09.05	09:10:00	1.26072	1.26107	1.26049	1.26049	399	0	0
2023.09.05	09:15:00	1.26051	1.26053	1.25977	1.25983	389	0	0
2023.09.05	09:20:00	1.25980	1.26008	1.25930	1.25932	340	0	0
2023.09.05	09:25:00	1.25932	1.25953	1.25814	1.25876	653	0	0
2023.09.05	09:30:00	1.25876	1.25877	1.25808	1.25814	386	0	0
2023.09.05	09:35:00	1.25813	1.25843	1.25777	1.25823	540	0	0
2023.09.05	09:40:00	1.25826	1.25894	1.25815	1.25894	635	0	0
2023.09.05	09:45:00	1.25892	1.25922	1.25864	1.25869	882	0	1
2023.09.05	09:50:00	1.25869	1.25881	1.25829	1.25879	416	0	0
2023.09.05	09:55:00	1.25879	1.25898	1.25827	1.25838	409	0	0
2023.09.05	10:00:00	1.25838	1.25906	1.25832	1.25871	775	0	1
2023.09.05	10:05:00	1.25871	1.25955	1.25862	1.25916	580	0	0
2023.09.05	10:10:00	1.25915	1.25960	1.25871	1.25942	474	0	1
2023.09.05	10:15:00	1.25942	1.25948	1.25887	1.25902	569	0	0
2023.09.05	10:20:00	1.25902	1.25908	1.25787	1.25796	534	0	0
2023.09.05	10:25:00	1.25798	1.25839	1.25787	1.25798	439	0	0
2023.09.05	10:30:00	1.25798	1.25798	1.25722	1.25771	543	0	0
2023.09.05	10:35:00	1.25771	1.25798	1.25722	1.25745	473	0	0
2023.09.05	10:40:00	1.25743	1.25751	1.25704	1.25716	468	0	0
2023.09.05	10:45:00	1.25716	1.25803	1.25699	1.25776	477	0	0
2023.09.05	10:50:00	1.25777	1.25778	1.25649	1.25659	557	0	1
2023.09.05	10:55:00	1.25658	1.25666	1.25603	1.25628	872	0	0
2023.09.05	11:00:00	1.25628	1.25649	1.25524	1.25527	1006	0	0
2023.09.05	11:05:00	1.25527	1.25546	1.25493	1.25502	686	0	0
2023.09.05	11:10:00	1.25505	1.25521	1.25461	1.25476	639	0	0
2023.09.05	11:15:00	1.25472	1.25472	1.25374	1.25408	623	0	0
2023.09.05	11:20:00	1.25406	1.25419	1.25333	1.25336	600	0	0
2023.09.05	11:25:00	1.25334	1.25342	1.25279	1.25289	652	0	0
2023.09.05	11:30:00	1.25292	1.25478	1.25292	1.25431	1493	0	0
2023.09.05	11:35:00	1.25431	1.25460	1.25398	1.25445	976	0	0
2023.09.05	11:40:00	1.25445	1.25454	1.25391	1.25439	767	0	0
2023.09.05	11:45:00	1.25437	1.25446	1.25376	1.25392	687	0	0
2023.09.05	11:50:00	1.25394	1.25400	1.25337	1.25381	825	0	0
2023.09.05	11:55:00	1.25381	1.25409	1.25346	1.25347	987	0	0
2023.09.05	12:00:00	1.25347	1.25392	1.25332	1.25354	727	0	0
2023.09.05	12:05:00	1.25352	1.25431	1.25339	1.25418	759	0	1
2023.09.05	12:10:00	1.25417	1.25480	1.25411	1.25480	439	0	0
2023.09.05	12:15:00	1.25480	1.25512	1.25467	1.25470	483	0	0
2023.09.05	12:20:00	1.25470	1.25479	1.25432	1.25469	609	0	0
2023.09.05	12:25:00	1.25469	1.25473	1.25415	1.25435	500	0	1
2023.09.05	12:30:00	1.25435	1.25495	1.25433	1.25441	487	0	0
2023.09.05	12:35:00	1.25441	1.25480	1.25432	1.25480	381	0	0
2023.09.05	12:40:00	1.25480	1.25481	1.25414	1.25458	510	0	0
2023.09.05	12:45:00	1.25460	1.25538	1.25460	1.25528	462	0	0
2023.09.05	12:50:00	1.25528	1.25563	1.25474	1.25523	804	0	0
2023.09.05	12:55:00	1.25524	1.25550	1.25514	1.25514	634	0	1
2023.09.05	13:00:00	1.25514	1.25615	1.25497	1.25604	557	0	0
